"Datetime","Day_local","Time_local","Filename","Temp.C.","Press.hPa.","Dia","Bin_num","dNdLogDP","Location","Date","Time"
2023-03-18 02:29:59,"230318","12:29:59","230318B",31.3,1023,105.42944,18,800.00054,"SB",2023-03-18,"02:29:59"
2023-03-18 02:29:59,"230318","12:29:59","230318B",31.3,1023,113.926401,19,817.81581,"SB",2023-03-18,"02:29:59"
2023-03-18 02:29:59,"230318","12:29:59","230318B",31.3,1023,123.231509,20,738.317038,"SB",2023-03-18,"02:29:59"
2023-03-18 02:29:59,"230318","12:29:59","230318B",31.3,1023,133.441159,21,723.804678,"SB",2023-03-18,"02:29:59"
2023-03-18 02:29:59,"230318","12:29:59","230318B",31.3,1023,144.665871,22,862.052408,"SB",2023-03-18,"02:29:59"
2023-03-18 02:29:59,"230318","12:29:59","230318B",31.3,1023,157.032566,23,941.127936,"SB",2023-03-18,"02:29:59"
2023-03-18 02:29:59,"230318","12:29:59","230318B",31.3,1023,170.687203,24,692.870285,"SB",2023-03-18,"02:29:59"
2023-03-18 02:29:59,"230318","12:29:59","230318B",31.3,1023,185.797773,25,465.585032,"SB",2023-03-18,"02:29:59"
2023-03-18 02:29:59,"230318","12:29:59","230318B",31.3,1023,202.557706,26,762.846978,"SB",2023-03-18,"02:29:59"
2023-03-18 02:29:59,"230318","12:29:59","230318B",31.3,1023,221.189683,27,527.237194,"SB",2023-03-18,"02:29:59"
2023-03-18 02:29:59,"230318","12:29:59","230318B",31.3,1023,241.967547,28,473.6533,"SB",2023-03-18,"02:29:59"
2023-03-18 02:29:59,"230318","12:29:59","230318B",31.3,1023,265.15346,29,268.498275,"SB",2023-03-18,"02:29:59"
2023-03-18 02:29:59,"230318","12:29:59","230318B",31.3,1023,291.099866,30,129.076424,"SB",2023-03-18,"02:29:59"
2023-03-18 02:30:32,"230318","12:30:32","230318B",31.1,1023.1,31.030994,1,1e-05,"SB",2023-03-18,"02:30:32"
2023-03-18 02:30:32,"230318","12:30:32","230318B",31.1,1023.1,33.240526,2,1e-05,"SB",2023-03-18,"02:30:32"
2023-03-18 02:30:32,"230318","12:30:32","230318B",31.1,1023.1,35.615987,3,1e-05,"SB",2023-03-18,"02:30:32"
2023-03-18 02:30:32,"230318","12:30:32","230318B",31.1,1023.1,38.171213,4,1e-05,"SB",2023-03-18,"02:30:32"
2023-03-18 02:30:32,"230318","12:30:32","230318B",31.1,1023.1,40.921415,5,1e-05,"SB",2023-03-18,"02:30:32"
2023-03-18 02:30:32,"230318","12:30:32","230318B",31.1,1023.1,43.883347,6,1e-05,"SB",2023-03-18,"02:30:32"
2023-03-18 02:30:32,"230318","12:30:32","230318B",31.1,1023.1,47.075502,7,1e-05,"SB",2023-03-18,"02:30:32"
2023-03-18 02:30:32,"230318","12:30:32","230318B",31.1,1023.1,50.518338,8,1e-05,"SB",2023-03-18,"02:30:32"
2023-03-18 02:30:32,"230318","12:30:32","230318B",31.1,1023.1,54.234543,9,1e-05,"SB",2023-03-18,"02:30:32"
2023-03-18 02:30:32,"230318","12:30:32","230318B",31.1,1023.1,58.249335,10,1e-05,"SB",2023-03-18,"02:30:32"
2023-03-18 02:30:32,"230318","12:30:32","230318B",31.1,1023.1,62.590821,11,1e-05,"SB",2023-03-18,"02:30:32"
2023-03-18 02:30:32,"230318","12:30:32","230318B",31.1,1023.1,67.290402,12,1e-05,"SB",2023-03-18,"02:30:32"
2023-03-18 02:30:32,"230318","12:30:32","230318B",31.1,1023.1,72.383261,13,1e-05,"SB",2023-03-18,"02:30:32"
2023-03-18 02:30:32,"230318","12:30:32","230318B",31.1,1023.1,77.908923,14,1e-05,"SB",2023-03-18,"02:30:32"
2023-03-18 02:30:32,"230318","12:30:32","230318B",31.1,1023.1,83.911914,15,1e-05,"SB",2023-03-18,"02:30:32"
2023-03-18 02:30:32,"230318","12:30:32","230318B",31.1,1023.1,90.442533,16,1e-05,"SB",2023-03-18,"02:30:32"
2023-03-18 02:30:32,"230318","12:30:32","230318B",31.1,1023.1,97.557758,17,1e-05,"SB",2023-03-18,"02:30:32"
2023-03-18 02:30:32,"230318","12:30:32","230318B",31.1,1023.1,105.322307,18,1e-05,"SB",2023-03-18,"02:30:32"
2023-03-18 02:30:32,"230318","12:30:32","230318B",31.1,1023.1,113.809878,19,1e-05,"SB",2023-03-18,"02:30:32"
2023-03-18 02:30:32,"230318","12:30:32","230318B",31.1,1023.1,123.104607,20,1e-05,"SB",2023-03-18,"02:30:32"
2023-03-18 02:30:32,"230318","12:30:32","230318B",31.1,1023.1,133.302759,21,1e-05,"SB",2023-03-18,"02:30:32"
2023-03-18 02:30:32,"230318","12:30:32","230318B",31.1,1023.1,144.514702,22,1e-05,"SB",2023-03-18,"02:30:32"
2023-03-18 02:30:32,"230318","12:30:32","230318B",31.1,1023.1,156.867183,23,1e-05,"SB",2023-03-18,"02:30:32"
2023-03-18 02:30:32,"230318","12:30:32","230318B",31.1,1023.1,170.505956,24,1e-05,"SB",2023-03-18,"02:30:32"
2023-03-18 02:30:32,"230318","12:30:32","230318B",31.1,1023.1,185.598781,25,1e-05,"SB",2023-03-18,"02:30:32"
2023-03-18 02:30:32,"230318","12:30:32","230318B",31.1,1023.1,202.338815,26,1e-05,"SB",2023-03-18,"02:30:32"
