Datetime,Day_local,Time_local,Filename,Bin_num,Temp.C.,Press.hPa.,Bin_Mid,dNdLogDP,logbinsize,total_conc,total_area,total_volume,Bin_L,Bin_U,Location,Date,Time
2023-03-18T02:46:02Z,230318,12:46:02,230318B,23,32.4,1024.3,141.4078299,871.60076020451,0.08267632569664674,1553.1593262611443,81.13462199075076,2.351210782934683,135.72729994198153,147.42566032706495,L,2023-03-18,02:46:02
2023-03-18T02:46:02Z,230318,12:46:02,230318B,24,32.4,1024.3,153.6995889,793.81581683661,0.08407425171673477,1553.1593262611443,81.13462199075076,2.351210782934683,147.42566032706495,160.35631415013975,L,2023-03-18,02:46:02
2023-03-18T02:46:02Z,230318,12:46:02,230318B,25,32.4,1024.3,167.301342,862.59768998432,0.08556560555981818,1553.1593262611443,81.13462199075076,2.351210782934683,160.35631415013975,174.68142881957414,L,2023-03-18,02:46:02
2023-03-18T02:46:02Z,230318,12:46:02,230318B,26,32.4,1024.3,182.38707,931.9049188018399,0.08714858492648414,1553.1593262611443,81.13462199075076,2.351210782934683,174.68142881957414,190.58770706441706,L,2023-03-18,02:46:02
2023-03-18T02:46:02Z,230318,12:46:02,230318B,27,32.4,1024.3,199.1570679,676.8884944787201,0.0888551637204138,1553.1593262611443,81.13462199075076,2.351210782934683,190.58770706441706,208.29756469649425,L,2023-03-18,02:46:02
2023-03-18T02:46:02Z,230318,12:46:02,230318B,28,32.4,1024.3,217.857573,647.7401246569599,0.09060831701953731,1553.1593262611443,81.13462199075076,2.351210782934683,208.29756469649425,228.05252469462903,L,2023-03-18,02:46:02
2023-03-18T02:46:02Z,230318,12:46:02,230318B,29,32.4,1024.3,238.7245635,535.30360257668,0.092394620371595515,1553.1593262611443,81.13462199075076,2.351210782934683,228.05252469462903,250.12745157677864,L,2023-03-18,02:46:02
2023-03-18T02:46:02Z,230318,12:46:02,230318B,30,32.4,1024.3,262.0750086,446.86498204051003,0.09332032178278826,1553.1593262611443,81.13462199075076,2.351210782934683,250.12745157677864,274.59325115942806,L,2023-03-18,02:46:02
2023-03-18T02:46:35Z,230318,12:46:35,230318B,1,32.3,1024.1,27.9417762,226.40191230929997,0.06880639780917663,1624.3284148151572,67.66550487385,1.7899139874888075,26.996837373897762,28.919789618237196,L,2023-03-18,02:46:35
2023-03-18T02:46:35Z,230318,12:46:35,230318B,2,32.3,1024.1,29.932035300000003,173.79408367562002,0.0689269347525574,1624.3284148151572,67.66550487385,1.7899139874888075,28.919789618237196,30.983445862088164,L,2023-03-18,02:46:35
2023-03-18T02:46:35Z,230318,12:46:35,230318B,3,32.3,1024.1,32.0717889,231.207941381,0.06917832764905363,1624.3284148151572,67.66550487385,1.7899139874888075,30.983445862088164,33.202706213465916,L,2023-03-18,02:46:35
2023-03-18T02:46:35Z,230318,12:46:35,230318B,4,32.3,1024.1,34.373502,410.82069487710004,0.06945132571062151,1624.3284148151572,67.66550487385,1.7899139874888075,33.202706213465916,35.590641025903935,L,2023-03-18,02:46:35
2023-03-18T02:46:35Z,230318,12:46:35,230318B,5,32.3,1024.1,36.850878,610.4861608576899,0.06974793267333457,1624.3284148151572,67.66550487385,1.7899139874888075,35.590641025903935,38.161633163053736,L,2023-03-18,02:46:35
2023-03-18T02:46:35Z,230318,12:46:35,230318B,6,32.3,1024.1,39.519010800000004,658.35993494739,0.0700702966462674,1624.3284148151572,67.66550487385,1.7899139874888075,38.161633163053736,40.93154102632641,L,2023-03-18,02:46:35
2023-03-18T02:46:35Z,230318,12:46:35,230318B,7,32.3,1024.1,42.3945594,803.85617893716,0.07042077836203031,1624.3284148151572,67.66550487385,1.7899139874888075,40.93154102632641,43.917888431852774,L,2023-03-18,02:46:35
2023-03-18T02:46:35Z,230318,12:46:35,230318B,8,32.3,1024.1,45.495954,655.97804823225,0.07080197563204571,1624.3284148151572,67.66550487385,1.7899139874888075,43.917888431852774,47.14008469041372,L,2023-03-18,02:46:35
2023-03-18T02:46:35Z,230318,12:46:35,230318B,9,32.3,1024.1,48.8436309,813.9662784644701,0.07121671378664418,1624.3284148151572,67.66550487385,1.7899139874888075,47.14008469041372,50.61967870313567,L,2023-03-18,02:46:35
2023-03-18T02:46:35Z,230318,12:46:35,230318B,10,32.3,1024.1,52.46030700000001,944.1568728214,0.07166806508002788,1624.3284148151572,67.66550487385,1.7899139874888075,50.61967870313567,54.380654398768804,L,2023-03-18,02:46:35
2023-03-18T02:46:35Z,230318,12:46:35,230318B,11,32.3,1024.1,56.3712975,882.6587284639601,0.07215935839446042,1624.3284148151572,67.66550487385,1.7899139874888075,54.380654398768804,58.44977458342898,L,2023-03-18,02:46:35
2023-03-18T02:46:35Z,230318,12:46:35,230318B,12,32.3,1024.1,60.6048876,862.4493981005,0.07269419853373726,1624.3284148151572,67.66550487385,1.7899139874888075,58.44977458342898,62.856982698380996,L,2023-03-18,02:46:35
2023-03-18T02:46:35Z,230318,12:46:35,230318B,13,32.3,1024.1,65.1927663,650.2861800375,0.07327644236656816,1624.3284148151572,67.66550487385,1.7899139874888075,62.856982698380996,67.63587058295506,L,2023-03-18,02:46:35
